identificador,captador,fecha_lectura,tipo_polinico,granos_de_polen_x_metro_cubico
3464,COSL,2025-01-19T00:00:00,Corylus,0
3465,COSL,2025-01-19T00:00:00,Cupresáceas/Taxáceas,5
3466,COSL,2025-01-19T00:00:00,Ericaceae,0
3467,COSL,2025-01-19T00:00:00,Eucalipto,0
3468,COSL,2025-01-19T00:00:00,Fresno,7
3469,COSL,2025-01-19T00:00:00,Gramíneas,0
3470,COSL,2025-01-19T00:00:00,Moreras,0
3471,COSL,2025-01-19T00:00:00,Olivo,0
3472,COSL,2025-01-19T00:00:00,Olmos,0
3473,COSL,2025-01-19T00:00:00,Otros,0
3474,COSL,2025-01-19T00:00:00,Pinos,0
3475,COSL,2025-01-19T00:00:00,Plantago,0
3476,COSL,2025-01-19T00:00:00,Plátano de paseo,0
3477,COSL,2025-01-19T00:00:00,PNI (Polen no identificado),1
3478,COSL,2025-01-19T00:00:00,Populus,0
3479,COSL,2025-01-19T00:00:00,Quenopodiáceas/Amarantáceas,0
3480,COSL,2025-01-19T00:00:00,Quercus,0
3481,COSL,2025-01-19T00:00:00,Rumex (Acederas),0
3482,COSL,2025-01-19T00:00:00,Sauces,0
3483,COSL,2025-01-19T00:00:00,Urticaceae (Ortigas),2
3484,COSL,2025-01-20T00:00:00,Abedul,0
3485,COSL,2025-01-20T00:00:00,Aligustre,0
3486,COSL,2025-01-20T00:00:00,Aliso,1
3487,COSL,2025-01-20T00:00:00,Arce,0
3488,COSL,2025-01-20T00:00:00,Artemisia,0
3489,COSL,2025-01-20T00:00:00,Castaño,0
3490,COSL,2025-01-20T00:00:00,Compuestas,0
3491,COSL,2025-01-20T00:00:00,Corylus,0
3492,COSL,2025-01-20T00:00:00,Cupresáceas/Taxáceas,2
3493,COSL,2025-01-20T00:00:00,Ericaceae,0
3494,COSL,2025-01-20T00:00:00,Eucalipto,0
3495,COSL,2025-01-20T00:00:00,Fresno,1
3496,COSL,2025-01-20T00:00:00,Gramíneas,0
3497,COSL,2025-01-20T00:00:00,Moreras,0
3498,COSL,2025-01-20T00:00:00,Olivo,0
3499,COSL,2025-01-20T00:00:00,Olmos,0
3500,COSL,2025-01-20T00:00:00,Otros,0
3501,COSL,2025-01-20T00:00:00,Pinos,1
3502,COSL,2025-01-20T00:00:00,Plantago,0
3503,COSL,2025-01-20T00:00:00,Plátano de paseo,0
3504,COSL,2025-01-20T00:00:00,PNI (Polen no identificado),1
3505,COSL,2025-01-20T00:00:00,Populus,0
3506,COSL,2025-01-20T00:00:00,Quenopodiáceas/Amarantáceas,0
3507,COSL,2025-01-20T00:00:00,Quercus,0
3508,COSL,2025-01-20T00:00:00,Rumex (Acederas),0
3509,COSL,2025-01-20T00:00:00,Sauces,0
3510,COSL,2025-01-20T00:00:00,Urticaceae (Ortigas),1
3511,COSL,2025-01-21T00:00:00,Abedul,0
3512,COSL,2025-01-21T00:00:00,Aligustre,0
3513,COSL,2025-01-21T00:00:00,Aliso,0
3514,COSL,2025-01-21T00:00:00,Arce,0
3515,COSL,2025-01-21T00:00:00,Artemisia,0
3516,COSL,2025-01-21T00:00:00,Castaño,0
3517,COSL,2025-01-21T00:00:00,Compuestas,0
3518,COSL,2025-01-21T00:00:00,Corylus,0
3519,COSL,2025-01-21T00:00:00,Cupresáceas/Taxáceas,1
3520,COSL,2025-01-21T00:00:00,Ericaceae,0
3521,COSL,2025-01-21T00:00:00,Eucalipto,0
3522,COSL,2025-01-21T00:00:00,Fresno,1
3523,COSL,2025-01-21T00:00:00,Gramíneas,0
3524,COSL,2025-01-21T00:00:00,Moreras,0
3525,COSL,2025-01-21T00:00:00,Olivo,0
3526,COSL,2025-01-21T00:00:00,Olmos,0
3527,COSL,2025-01-21T00:00:00,Otros,0
3528,COSL,2025-01-21T00:00:00,Pinos,0
3529,COSL,2025-01-21T00:00:00,Plantago,0
3530,COSL,2025-01-21T00:00:00,Plátano de paseo,0
3531,COSL,2025-01-21T00:00:00,PNI (Polen no identificado),1
3532,COSL,2025-01-21T00:00:00,Populus,0
3533,COSL,2025-01-21T00:00:00,Quenopodiáceas/Amarantáceas,0
3534,COSL,2025-01-21T00:00:00,Quercus,0
3535,COSL,2025-01-21T00:00:00,Rumex (Acederas),0
3536,COSL,2025-01-21T00:00:00,Sauces,0
3537,COSL,2025-01-21T00:00:00,Urticaceae (Ortigas),1
3538,FACF,2024-12-31T00:00:00,Abedul,
3539,FACF,2024-12-31T00:00:00,Aligustre,
3540,FACF,2024-12-31T00:00:00,Aliso,
3541,FACF,2024-12-31T00:00:00,Arce,
3542,FACF,2024-12-31T00:00:00,Artemisia,
3543,FACF,2024-12-31T00:00:00,Castaño,
3544,FACF,2024-12-31T00:00:00,Compuestas,
3545,FACF,2024-12-31T00:00:00,Corylus,
3546,FACF,2024-12-31T00:00:00,Cupresáceas/Taxáceas,
3547,FACF,2024-12-31T00:00:00,Ericaceae,
3548,FACF,2024-12-31T00:00:00,Eucalipto,
3549,FACF,2024-12-31T00:00:00,Fresno,
3550,FACF,2024-12-31T00:00:00,Gramíneas,
3551,FACF,2024-12-31T00:00:00,Moreras,
3552,FACF,2024-12-31T00:00:00,Olivo,
3553,FACF,2024-12-31T00:00:00,Olmos,
3554,FACF,2024-12-31T00:00:00,Otros,
3555,FACF,2024-12-31T00:00:00,Pinos,
3556,FACF,2024-12-31T00:00:00,Plantago,
3557,FACF,2024-12-31T00:00:00,Plátano de paseo,
3558,FACF,2024-12-31T00:00:00,PNI (Polen no identificado),
3559,FACF,2024-12-31T00:00:00,Populus,
3560,FACF,2024-12-31T00:00:00,Quenopodiáceas/Amarantáceas,
3561,FACF,2024-12-31T00:00:00,Quercus,
3562,FACF,2024-12-31T00:00:00,Rumex (Acederas),
3563,FACF,2024-12-31T00:00:00,Sauces,
3564,FACF,2024-12-31T00:00:00,Urticaceae (Ortigas),
3565,FACF,2025-01-01T00:00:00,Abedul,0
3566,FACF,2025-01-01T00:00:00,Aligustre,0
3567,FACF,2025-01-01T00:00:00,Aliso,0
3568,FACF,2025-01-01T00:00:00,Arce,0
3569,FACF,2025-01-01T00:00:00,Artemisia,0
3570,FACF,2025-01-01T00:00:00,Castaño,0
3571,FACF,2025-01-01T00:00:00,Compuestas,0
3572,FACF,2025-01-01T00:00:00,Corylus,0
3573,FACF,2025-01-01T00:00:00,Cupresáceas/Taxáceas,1
3574,FACF,2025-01-01T00:00:00,Ericaceae,0
3575,FACF,2025-01-01T00:00:00,Eucalipto,0
3576,FACF,2025-01-01T00:00:00,Fresno,1
3577,FACF,2025-01-01T00:00:00,Gramíneas,0
3578,FACF,2025-01-01T00:00:00,Moreras,0
3579,FACF,2025-01-01T00:00:00,Olivo,0
3580,FACF,2025-01-01T00:00:00,Olmos,0
3581,FACF,2025-01-01T00:00:00,Otros,0
3582,FACF,2025-01-01T00:00:00,Pinos,0
3583,FACF,2025-01-01T00:00:00,Plantago,0
3584,FACF,2025-01-01T00:00:00,Plátano de paseo,0
3585,FACF,2025-01-01T00:00:00,PNI (Polen no identificado),0
3586,FACF,2025-01-01T00:00:00,Populus,0
3587,FACF,2025-01-01T00:00:00,Quenopodiáceas/Amarantáceas,0
3588,FACF,2025-01-01T00:00:00,Quercus,0
3589,FACF,2025-01-01T00:00:00,Rumex (Acederas),0
3590,FACF,2025-01-01T00:00:00,Sauces,0
3591,FACF,2025-01-01T00:00:00,Urticaceae (Ortigas),5
3592,FACF,2025-01-02T00:00:00,Abedul,0
3593,FACF,2025-01-02T00:00:00,Aligustre,0
3594,FACF,2025-01-02T00:00:00,Aliso,0
3595,FACF,2025-01-02T00:00:00,Arce,0
3596,FACF,2025-01-02T00:00:00,Artemisia,0
3597,FACF,2025-01-02T00:00:00,Castaño,0
3598,FACF,2025-01-02T00:00:00,Compuestas,0
3599,FACF,2025-01-02T00:00:00,Corylus,0
3600,FACF,2025-01-02T00:00:00,Cupresáceas/Taxáceas,24
3601,FACF,2025-01-02T00:00:00,Ericaceae,0
3602,FACF,2025-01-02T00:00:00,Eucalipto,0
3603,FACF,2025-01-02T00:00:00,Fresno,3
3604,FACF,2025-01-02T00:00:00,Gramíneas,1
3605,FACF,2025-01-02T00:00:00,Moreras,0
3606,FACF,2025-01-02T00:00:00,Olivo,0
3607,FACF,2025-01-02T00:00:00,Olmos,0
3608,FACF,2025-01-02T00:00:00,Otros,0
3609,FACF,2025-01-02T00:00:00,Pinos,0
3610,FACF,2025-01-02T00:00:00,Plantago,0
3611,FACF,2025-01-02T00:00:00,Plátano de paseo,0
3612,FACF,2025-01-02T00:00:00,PNI (Polen no identificado),1
3613,FACF,2025-01-02T00:00:00,Populus,0
3614,FACF,2025-01-02T00:00:00,Quenopodiáceas/Amarantáceas,0
3615,FACF,2025-01-02T00:00:00,Quercus,0
3616,FACF,2025-01-02T00:00:00,Rumex (Acederas),0
3617,FACF,2025-01-02T00:00:00,Sauces,0
3618,FACF,2025-01-02T00:00:00,Urticaceae (Ortigas),0
3619,FACF,2025-01-03T00:00:00,Abedul,0
3620,FACF,2025-01-03T00:00:00,Aligustre,0
3621,FACF,2025-01-03T00:00:00,Aliso,1
3622,FACF,2025-01-03T00:00:00,Arce,0
3623,FACF,2025-01-03T00:00:00,Artemisia,0
3624,FACF,2025-01-03T00:00:00,Castaño,0
3625,FACF,2025-01-03T00:00:00,Compuestas,0
3626,FACF,2025-01-03T00:00:00,Corylus,0
3627,FACF,2025-01-03T00:00:00,Cupresáceas/Taxáceas,47
3628,FACF,2025-01-03T00:00:00,Ericaceae,0
3629,FACF,2025-01-03T00:00:00,Eucalipto,0
3630,FACF,2025-01-03T00:00:00,Fresno,6
3631,FACF,2025-01-03T00:00:00,Gramíneas,1
3632,FACF,2025-01-03T00:00:00,Moreras,0
3633,FACF,2025-01-03T00:00:00,Olivo,0
3634,FACF,2025-01-03T00:00:00,Olmos,0
3635,FACF,2025-01-03T00:00:00,Otros,0
3636,FACF,2025-01-03T00:00:00,Pinos,0
3637,FACF,2025-01-03T00:00:00,Plantago,0
3638,FACF,2025-01-03T00:00:00,Plátano de paseo,0
3639,FACF,2025-01-03T00:00:00,PNI (Polen no identificado),1
3640,FACF,2025-01-03T00:00:00,Populus,0
3641,FACF,2025-01-03T00:00:00,Quenopodiáceas/Amarantáceas,0
3642,FACF,2025-01-03T00:00:00,Quercus,4
3643,FACF,2025-01-03T00:00:00,Rumex (Acederas),0
3644,FACF,2025-01-03T00:00:00,Sauces,0
3645,FACF,2025-01-03T00:00:00,Urticaceae (Ortigas),4
3646,FACF,2025-01-04T00:00:00,Abedul,0
3647,FACF,2025-01-04T00:00:00,Aligustre,0
3648,FACF,2025-01-04T00:00:00,Aliso,0
3649,FACF,2025-01-04T00:00:00,Arce,0
3650,FACF,2025-01-04T00:00:00,Artemisia,0
3651,FACF,2025-01-04T00:00:00,Castaño,0
3652,FACF,2025-01-04T00:00:00,Compuestas,0
3653,FACF,2025-01-04T00:00:00,Corylus,0
3654,FACF,2025-01-04T00:00:00,Cupresáceas/Taxáceas,4
3655,FACF,2025-01-04T00:00:00,Ericaceae,0
3656,FACF,2025-01-04T00:00:00,Eucalipto,0
3657,FACF,2025-01-04T00:00:00,Fresno,2
3658,FACF,2025-01-04T00:00:00,Gramíneas,1
3659,FACF,2025-01-04T00:00:00,Moreras,0
3660,FACF,2025-01-04T00:00:00,Olivo,0
3661,FACF,2025-01-04T00:00:00,Olmos,0
3662,FACF,2025-01-04T00:00:00,Otros,0
3663,FACF,2025-01-04T00:00:00,Pinos,0
3664,FACF,2025-01-04T00:00:00,Plantago,0
3665,FACF,2025-01-04T00:00:00,Plátano de paseo,0
3666,FACF,2025-01-04T00:00:00,PNI (Polen no identificado),0
3667,FACF,2025-01-04T00:00:00,Populus,0
3668,FACF,2025-01-04T00:00:00,Quenopodiáceas/Amarantáceas,0
3669,FACF,2025-01-04T00:00:00,Quercus,1
3670,FACF,2025-01-04T00:00:00,Rumex (Acederas),0
3671,FACF,2025-01-04T00:00:00,Sauces,0
3672,FACF,2025-01-04T00:00:00,Urticaceae (Ortigas),0
3673,FACF,2025-01-05T00:00:00,Abedul,0
3674,FACF,2025-01-05T00:00:00,Aligustre,0
3675,FACF,2025-01-05T00:00:00,Aliso,0
3676,FACF,2025-01-05T00:00:00,Arce,0
3677,FACF,2025-01-05T00:00:00,Artemisia,0
3678,FACF,2025-01-05T00:00:00,Castaño,0
3679,FACF,2025-01-05T00:00:00,Compuestas,0
3680,FACF,2025-01-05T00:00:00,Corylus,0
3681,FACF,2025-01-05T00:00:00,Cupresáceas/Taxáceas,18
3682,FACF,2025-01-05T00:00:00,Ericaceae,0
3683,FACF,2025-01-05T00:00:00,Eucalipto,0
3684,FACF,2025-01-05T00:00:00,Fresno,6
3685,FACF,2025-01-05T00:00:00,Gramíneas,2
3686,FACF,2025-01-05T00:00:00,Moreras,0
3687,FACF,2025-01-05T00:00:00,Olivo,0
3688,FACF,2025-01-05T00:00:00,Olmos,0
3689,FACF,2025-01-05T00:00:00,Otros,0
3690,FACF,2025-01-05T00:00:00,Pinos,1
3691,FACF,2025-01-05T00:00:00,Plantago,0
3692,FACF,2025-01-05T00:00:00,Plátano de paseo,0
3693,FACF,2025-01-05T00:00:00,PNI (Polen no identificado),0
3694,FACF,2025-01-05T00:00:00,Populus,0
3695,FACF,2025-01-05T00:00:00,Quenopodiáceas/Amarantáceas,0
3696,FACF,2025-01-05T00:00:00,Quercus,6
3697,FACF,2025-01-05T00:00:00,Rumex (Acederas),0
3698,FACF,2025-01-05T00:00:00,Sauces,0
3699,FACF,2025-01-05T00:00:00,Urticaceae (Ortigas),8
3700,FACF,2025-01-06T00:00:00,Abedul,0
3701,FACF,2025-01-06T00:00:00,Aligustre,0
3702,FACF,2025-01-06T00:00:00,Aliso,0
3703,FACF,2025-01-06T00:00:00,Arce,0
3704,FACF,2025-01-06T00:00:00,Artemisia,0
3705,FACF,2025-01-06T00:00:00,Castaño,0
3706,FACF,2025-01-06T00:00:00,Compuestas,0
3707,FACF,2025-01-06T00:00:00,Corylus,0
3708,FACF,2025-01-06T00:00:00,Cupresáceas/Taxáceas,21
3709,FACF,2025-01-06T00:00:00,Ericaceae,0
3710,FACF,2025-01-06T00:00:00,Eucalipto,0
3711,FACF,2025-01-06T00:00:00,Fresno,3
3712,FACF,2025-01-06T00:00:00,Gramíneas,1
3713,FACF,2025-01-06T00:00:00,Moreras,0
3714,FACF,2025-01-06T00:00:00,Olivo,0
3715,FACF,2025-01-06T00:00:00,Olmos,0
3716,FACF,2025-01-06T00:00:00,Otros,0
3717,FACF,2025-01-06T00:00:00,Pinos,1
3718,FACF,2025-01-06T00:00:00,Plantago,0
3719,FACF,2025-01-06T00:00:00,Plátano de paseo,0
3720,FACF,2025-01-06T00:00:00,PNI (Polen no identificado),0
3721,FACF,2025-01-06T00:00:00,Populus,0
3722,FACF,2025-01-06T00:00:00,Quenopodiáceas/Amarantáceas,0
3723,FACF,2025-01-06T00:00:00,Quercus,1
3724,FACF,2025-01-06T00:00:00,Rumex (Acederas),0
3725,FACF,2025-01-06T00:00:00,Sauces,0
3726,FACF,2025-01-06T00:00:00,Urticaceae (Ortigas),2
3727,FACF,2025-01-07T00:00:00,Abedul,0
3728,FACF,2025-01-07T00:00:00,Aligustre,0
3729,FACF,2025-01-07T00:00:00,Aliso,2
3730,FACF,2025-01-07T00:00:00,Arce,0
3731,FACF,2025-01-07T00:00:00,Artemisia,0
3732,FACF,2025-01-07T00:00:00,Castaño,0
3733,FACF,2025-01-07T00:00:00,Compuestas,0
3734,FACF,2025-01-07T00:00:00,Corylus,0
3735,FACF,2025-01-07T00:00:00,Cupresáceas/Taxáceas,17
3736,FACF,2025-01-07T00:00:00,Ericaceae,0
3737,FACF,2025-01-07T00:00:00,Eucalipto,0
3738,FACF,2025-01-07T00:00:00,Fresno,7
3739,FACF,2025-01-07T00:00:00,Gramíneas,1
3740,FACF,2025-01-07T00:00:00,Moreras,0
3741,FACF,2025-01-07T00:00:00,Olivo,0
3742,FACF,2025-01-07T00:00:00,Olmos,0
3743,FACF,2025-01-07T00:00:00,Otros,1
3744,FACF,2025-01-07T00:00:00,Pinos,1
3745,FACF,2025-01-07T00:00:00,Plantago,0
3746,FACF,2025-01-07T00:00:00,Plátano de paseo,0
3747,FACF,2025-01-07T00:00:00,PNI (Polen no identificado),1
3748,FACF,2025-01-07T00:00:00,Populus,0
3749,FACF,2025-01-07T00:00:00,Quenopodiáceas/Amarantáceas,0
3750,FACF,2025-01-07T00:00:00,Quercus,3
3751,FACF,2025-01-07T00:00:00,Rumex (Acederas),0
3752,FACF,2025-01-07T00:00:00,Sauces,0
3753,FACF,2025-01-07T00:00:00,Urticaceae (Ortigas),2
3754,FACF,2025-01-08T00:00:00,Abedul,0
3755,FACF,2025-01-08T00:00:00,Aligustre,0
3756,FACF,2025-01-08T00:00:00,Aliso,0
3757,FACF,2025-01-08T00:00:00,Arce,0
3758,FACF,2025-01-08T00:00:00,Artemisia,0
3759,FACF,2025-01-08T00:00:00,Castaño,0
3760,FACF,2025-01-08T00:00:00,Compuestas,0
3761,FACF,2025-01-08T00:00:00,Corylus,0
3762,FACF,2025-01-08T00:00:00,Cupresáceas/Taxáceas,4
3763,FACF,2025-01-08T00:00:00,Ericaceae,0
3764,FACF,2025-01-08T00:00:00,Eucalipto,0
3765,FACF,2025-01-08T00:00:00,Fresno,3
3766,FACF,2025-01-08T00:00:00,Gramíneas,1
3767,FACF,2025-01-08T00:00:00,Moreras,0
3768,FACF,2025-01-08T00:00:00,Olivo,0
3769,FACF,2025-01-08T00:00:00,Olmos,0
3770,FACF,2025-01-08T00:00:00,Otros,0
3771,FACF,2025-01-08T00:00:00,Pinos,1
3772,FACF,2025-01-08T00:00:00,Plantago,0
3773,FACF,2025-01-08T00:00:00,Plátano de paseo,0
3774,FACF,2025-01-08T00:00:00,PNI (Polen no identificado),0
3775,FACF,2025-01-08T00:00:00,Populus,0
3776,FACF,2025-01-08T00:00:00,Quenopodiáceas/Amarantáceas,0
3777,FACF,2025-01-08T00:00:00,Quercus,1
3778,FACF,2025-01-08T00:00:00,Rumex (Acederas),0
3779,FACF,2025-01-08T00:00:00,Sauces,0
3780,FACF,2025-01-08T00:00:00,Urticaceae (Ortigas),11
3781,FACF,2025-01-09T00:00:00,Abedul,0
3782,FACF,2025-01-09T00:00:00,Aligustre,0
3783,FACF,2025-01-09T00:00:00,Aliso,0
3784,FACF,2025-01-09T00:00:00,Arce,0
3785,FACF,2025-01-09T00:00:00,Artemisia,0
3786,FACF,2025-01-09T00:00:00,Castaño,0
3787,FACF,2025-01-09T00:00:00,Compuestas,0
3788,FACF,2025-01-09T00:00:00,Corylus,0
3789,FACF,2025-01-09T00:00:00,Cupresáceas/Taxáceas,96
3790,FACF,2025-01-09T00:00:00,Ericaceae,0
3791,FACF,2025-01-09T00:00:00,Eucalipto,0
3792,FACF,2025-01-09T00:00:00,Fresno,3
3793,FACF,2025-01-09T00:00:00,Gramíneas,3
3794,FACF,2025-01-09T00:00:00,Moreras,0
3795,FACF,2025-01-09T00:00:00,Olivo,0
3796,FACF,2025-01-09T00:00:00,Olmos,0
3797,FACF,2025-01-09T00:00:00,Otros,0
3798,FACF,2025-01-09T00:00:00,Pinos,0
3799,FACF,2025-01-09T00:00:00,Plantago,0
3800,FACF,2025-01-09T00:00:00,Plátano de paseo,0
3801,FACF,2025-01-09T00:00:00,PNI (Polen no identificado),0
3802,FACF,2025-01-09T00:00:00,Populus,0
3803,FACF,2025-01-09T00:00:00,Quenopodiáceas/Amarantáceas,0
3804,FACF,2025-01-09T00:00:00,Quercus,1
3805,FACF,2025-01-09T00:00:00,Rumex (Acederas),0
3806,FACF,2025-01-09T00:00:00,Sauces,0
3807,FACF,2025-01-09T00:00:00,Urticaceae (Ortigas),5
3808,FACF,2025-01-10T00:00:00,Abedul,0
3809,FACF,2025-01-10T00:00:00,Aligustre,0
3810,FACF,2025-01-10T00:00:00,Aliso,1
3811,FACF,2025-01-10T00:00:00,Arce,0
3812,FACF,2025-01-10T00:00:00,Artemisia,0
3813,FACF,2025-01-10T00:00:00,Castaño,0
3814,FACF,2025-01-10T00:00:00,Compuestas,0
3815,FACF,2025-01-10T00:00:00,Corylus,0
3816,FACF,2025-01-10T00:00:00,Cupresáceas/Taxáceas,562
3817,FACF,2025-01-10T00:00:00,Ericaceae,0
3818,FACF,2025-01-10T00:00:00,Eucalipto,0
3819,FACF,2025-01-10T00:00:00,Fresno,4
3820,FACF,2025-01-10T00:00:00,Gramíneas,1
3821,FACF,2025-01-10T00:00:00,Moreras,0
3822,FACF,2025-01-10T00:00:00,Olivo,0
3823,FACF,2025-01-10T00:00:00,Olmos,0
3824,FACF,2025-01-10T00:00:00,Otros,0
3825,FACF,2025-01-10T00:00:00,Pinos,0
3826,FACF,2025-01-10T00:00:00,Plantago,0
3827,FACF,2025-01-10T00:00:00,Plátano de paseo,0
3828,FACF,2025-01-10T00:00:00,PNI (Polen no identificado),0
3829,FACF,2025-01-10T00:00:00,Populus,0
3830,FACF,2025-01-10T00:00:00,Quenopodiáceas/Amarantáceas,0
3831,FACF,2025-01-10T00:00:00,Quercus,0
3832,FACF,2025-01-10T00:00:00,Rumex (Acederas),0
3833,FACF,2025-01-10T00:00:00,Sauces,0
3834,FACF,2025-01-10T00:00:00,Urticaceae (Ortigas),7
3835,FACF,2025-01-11T00:00:00,Abedul,0
3836,FACF,2025-01-11T00:00:00,Aligustre,0
3837,FACF,2025-01-11T00:00:00,Aliso,3
3838,FACF,2025-01-11T00:00:00,Arce,0
3839,FACF,2025-01-11T00:00:00,Artemisia,0
3840,FACF,2025-01-11T00:00:00,Castaño,0
3841,FACF,2025-01-11T00:00:00,Compuestas,0
3842,FACF,2025-01-11T00:00:00,Corylus,0
3843,FACF,2025-01-11T00:00:00,Cupresáceas/Taxáceas,184
3844,FACF,2025-01-11T00:00:00,Ericaceae,0
3845,FACF,2025-01-11T00:00:00,Eucalipto,0
3846,FACF,2025-01-11T00:00:00,Fresno,15
3847,FACF,2025-01-11T00:00:00,Gramíneas,1
3848,FACF,2025-01-11T00:00:00,Moreras,0
3849,FACF,2025-01-11T00:00:00,Olivo,0
3850,FACF,2025-01-11T00:00:00,Olmos,0
3851,FACF,2025-01-11T00:00:00,Otros,0
3852,FACF,2025-01-11T00:00:00,Pinos,1
3853,FACF,2025-01-11T00:00:00,Plantago,0
3854,FACF,2025-01-11T00:00:00,Plátano de paseo,0
3855,FACF,2025-01-11T00:00:00,PNI (Polen no identificado),1
3856,FACF,2025-01-11T00:00:00,Populus,0
3857,FACF,2025-01-11T00:00:00,Quenopodiáceas/Amarantáceas,0
3858,FACF,2025-01-11T00:00:00,Quercus,1
3859,FACF,2025-01-11T00:00:00,Rumex (Acederas),0
3860,FACF,2025-01-11T00:00:00,Sauces,0
3861,FACF,2025-01-11T00:00:00,Urticaceae (Ortigas),4
3862,FACF,2025-01-12T00:00:00,Abedul,0
3863,FACF,2025-01-12T00:00:00,Aligustre,0
3864,FACF,2025-01-12T00:00:00,Aliso,8
3865,FACF,2025-01-12T00:00:00,Arce,0
3866,FACF,2025-01-12T00:00:00,Artemisia,0
3867,FACF,2025-01-12T00:00:00,Castaño,0
3868,FACF,2025-01-12T00:00:00,Compuestas,0
3869,FACF,2025-01-12T00:00:00,Corylus,0
3870,FACF,2025-01-12T00:00:00,Cupresáceas/Taxáceas,1004
3871,FACF,2025-01-12T00:00:00,Ericaceae,0
3872,FACF,2025-01-12T00:00:00,Eucalipto,0
3873,FACF,2025-01-12T00:00:00,Fresno,19
3874,FACF,2025-01-12T00:00:00,Gramíneas,0
3875,FACF,2025-01-12T00:00:00,Moreras,0
3876,FACF,2025-01-12T00:00:00,Olivo,0
3877,FACF,2025-01-12T00:00:00,Olmos,0
3878,FACF,2025-01-12T00:00:00,Otros,0
3879,FACF,2025-01-12T00:00:00,Pinos,2
3880,FACF,2025-01-12T00:00:00,Plantago,0
3881,FACF,2025-01-12T00:00:00,Plátano de paseo,0
3882,FACF,2025-01-12T00:00:00,PNI (Polen no identificado),1
3883,FACF,2025-01-12T00:00:00,Populus,0
3884,FACF,2025-01-12T00:00:00,Quenopodiáceas/Amarantáceas,0
3885,FACF,2025-01-12T00:00:00,Quercus,0
3886,FACF,2025-01-12T00:00:00,Rumex (Acederas),0
3887,FACF,2025-01-12T00:00:00,Sauces,0
3888,FACF,2025-01-12T00:00:00,Urticaceae (Ortigas),4
3889,FACF,2025-01-13T00:00:00,Abedul,0
3890,FACF,2025-01-13T00:00:00,Aligustre,0
3891,FACF,2025-01-13T00:00:00,Aliso,4
3892,FACF,2025-01-13T00:00:00,Arce,0
3893,FACF,2025-01-13T00:00:00,Artemisia,0
3894,FACF,2025-01-13T00:00:00,Castaño,0
3895,FACF,2025-01-13T00:00:00,Compuestas,0
3896,FACF,2025-01-13T00:00:00,Corylus,0
3897,FACF,2025-01-13T00:00:00,Cupresáceas/Taxáceas,73
3898,FACF,2025-01-13T00:00:00,Ericaceae,0
3899,FACF,2025-01-13T00:00:00,Eucalipto,0
3900,FACF,2025-01-13T00:00:00,Fresno,12
3901,FACF,2025-01-13T00:00:00,Gramíneas,0
3902,FACF,2025-01-13T00:00:00,Moreras,0
3903,FACF,2025-01-13T00:00:00,Olivo,0
3904,FACF,2025-01-13T00:00:00,Olmos,0
3905,FACF,2025-01-13T00:00:00,Otros,0
3906,FACF,2025-01-13T00:00:00,Pinos,1
3907,FACF,2025-01-13T00:00:00,Plantago,0
3908,FACF,2025-01-13T00:00:00,Plátano de paseo,0
3909,FACF,2025-01-13T00:00:00,PNI (Polen no identificado),0
3910,FACF,2025-01-13T00:00:00,Populus,0
3911,FACF,2025-01-13T00:00:00,Quenopodiáceas/Amarantáceas,0
3912,FACF,2025-01-13T00:00:00,Quercus,1
3913,FACF,2025-01-13T00:00:00,Rumex (Acederas),0
3914,FACF,2025-01-13T00:00:00,Sauces,0
3915,FACF,2025-01-13T00:00:00,Urticaceae (Ortigas),1
3916,FACF,2025-01-14T00:00:00,Abedul,0
3917,FACF,2025-01-14T00:00:00,Aligustre,0
3918,FACF,2025-01-14T00:00:00,Aliso,1
3919,FACF,2025-01-14T00:00:00,Arce,0
3920,FACF,2025-01-14T00:00:00,Artemisia,0
3921,FACF,2025-01-14T00:00:00,Castaño,0
3922,FACF,2025-01-14T00:00:00,Compuestas,0
3923,FACF,2025-01-14T00:00:00,Corylus,0
3924,FACF,2025-01-14T00:00:00,Cupresáceas/Taxáceas,19
3925,FACF,2025-01-14T00:00:00,Ericaceae,0
3926,FACF,2025-01-14T00:00:00,Eucalipto,0
3927,FACF,2025-01-14T00:00:00,Fresno,5
3928,FACF,2025-01-14T00:00:00,Gramíneas,0
3929,FACF,2025-01-14T00:00:00,Moreras,0
3930,FACF,2025-01-14T00:00:00,Olivo,0
3931,FACF,2025-01-14T00:00:00,Olmos,0
3932,FACF,2025-01-14T00:00:00,Otros,0
3933,FACF,2025-01-14T00:00:00,Pinos,0
3934,FACF,2025-01-14T00:00:00,Plantago,0
3935,FACF,2025-01-14T00:00:00,Plátano de paseo,0
3936,FACF,2025-01-14T00:00:00,PNI (Polen no identificado),0
3937,FACF,2025-01-14T00:00:00,Populus,0
3938,FACF,2025-01-14T00:00:00,Quenopodiáceas/Amarantáceas,0
3939,FACF,2025-01-14T00:00:00,Quercus,0
3940,FACF,2025-01-14T00:00:00,Rumex (Acederas),0
3941,FACF,2025-01-14T00:00:00,Sauces,0
3942,FACF,2025-01-14T00:00:00,Urticaceae (Ortigas),1
3943,FACF,2025-01-15T00:00:00,Abedul,0
3944,FACF,2025-01-15T00:00:00,Aligustre,0
3945,FACF,2025-01-15T00:00:00,Aliso,1
